Module,Class,Function,Full Name,Type,Signature,Has *args,Has **kwargs,Line,File
websocket,websocket,readline,websocket.readline,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,ioctl,websocket.ioctl,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,write,websocket.write,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,close,websocket.close,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,readinto,websocket.readinto,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,read,websocket.read,method,"(self, *args, **kwargs)",True,True,0,websocket.pyi
websocket,websocket,__init__,websocket.__init__,method,"(self, *argv, **kwargs)",False,True,0,websocket.pyi
_espnow,ESPNowBase,irq,ESPNowBase.irq,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,mod_peer,ESPNowBase.mod_peer,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,get_peers,ESPNowBase.get_peers,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,stats,ESPNowBase.stats,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,set_pmk,ESPNowBase.set_pmk,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,peer_count,ESPNowBase.peer_count,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,recvinto,ESPNowBase.recvinto,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,send,ESPNowBase.send,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,active,ESPNowBase.active,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,any,ESPNowBase.any,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,get_peer,ESPNowBase.get_peer,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,del_peer,ESPNowBase.del_peer,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,add_peer,ESPNowBase.add_peer,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,config,ESPNowBase.config,method,"(self, *args, **kwargs)",True,True,0,_espnow.pyi
_espnow,ESPNowBase,__init__,ESPNowBase.__init__,method,"(self, *argv, **kwargs)",False,True,0,_espnow.pyi
_onewire,,reset,reset,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebyte,writebyte,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,writebit,writebit,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,crc8,crc8,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,readbyte,readbyte,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_onewire,,readbit,readbit,function,"(*args, **kwargs)",True,True,0,_onewire.pyi
_thread,,get_ident,get_ident,function,"(*args, **kwargs)",True,True,0,_thread.pyi
_thread,,start_new_thread,start_new_thread,function,"(*args, **kwargs)",True,True,0,_thread.pyi
_thread,,stack_size,stack_size,function,"(*args, **kwargs)",True,True,0,_thread.pyi
_thread,,exit,exit,function,"(*args, **kwargs)",True,True,0,_thread.pyi
_thread,,allocate_lock,allocate_lock,function,"(*args, **kwargs)",True,True,0,_thread.pyi
_thread,LockType,locked,LockType.locked,method,"(self, *args, **kwargs)",True,True,0,_thread.pyi
_thread,LockType,release,LockType.release,method,"(self, *args, **kwargs)",True,True,0,_thread.pyi
_thread,LockType,acquire,LockType.acquire,method,"(self, *args, **kwargs)",True,True,0,_thread.pyi
_thread,LockType,__init__,LockType.__init__,method,"(self, *argv, **kwargs)",False,True,0,_thread.pyi
aioespnow,AIOESPNow,peer_count,AIOESPNow.peer_count,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,recv,AIOESPNow.recv,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,mod_peer,AIOESPNow.mod_peer,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,irecv,AIOESPNow.irecv,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,stats,AIOESPNow.stats,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,recvinto,AIOESPNow.recvinto,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,set_pmk,AIOESPNow.set_pmk,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,any,AIOESPNow.any,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,add_peer,AIOESPNow.add_peer,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,active,AIOESPNow.active,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,send,AIOESPNow.send,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,config,AIOESPNow.config,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,get_peers,AIOESPNow.get_peers,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,get_peer,AIOESPNow.get_peer,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,del_peer,AIOESPNow.del_peer,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,irq,AIOESPNow.irq,method,"(self, *args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,asend,AIOESPNow.asend,method,"(*args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,arecv,AIOESPNow.arecv,method,"(*args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,airecv,AIOESPNow.airecv,method,"(*args, **kwargs)",True,True,0,aioespnow.pyi
aioespnow,AIOESPNow,__init__,AIOESPNow.__init__,method,"(self, *argv, **kwargs)",False,True,0,aioespnow.pyi
apa106,NeoPixel,write,NeoPixel.write,method,"(self, *args, **kwargs)",True,True,0,apa106.pyi
apa106,NeoPixel,fill,NeoPixel.fill,method,"(self, *args, **kwargs)",True,True,0,apa106.pyi
apa106,NeoPixel,__init__,NeoPixel.__init__,method,"(self, *argv, **kwargs)",False,True,0,apa106.pyi
apa106,APA106,write,APA106.write,method,"(self, *args, **kwargs)",True,True,0,apa106.pyi
apa106,APA106,fill,APA106.fill,method,"(self, *args, **kwargs)",True,True,0,apa106.pyi
apa106,APA106,__init__,APA106.__init__,method,"(self, *argv, **kwargs)",False,True,0,apa106.pyi
bluetooth,BLE,config,BLE.config,method,"(self, *, **kwargs)",False,True,0,bluetooth.pyi
bluetooth,BLE,config,BLE.config,method,"(self, *, **kwargs)",False,True,0,bluetooth.pyi
deflate,DeflateIO,readline,DeflateIO.readline,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,readinto,DeflateIO.readinto,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,read,DeflateIO.read,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
deflate,DeflateIO,close,DeflateIO.close,method,"(self, *args, **kwargs)",True,True,0,deflate.pyi
dht,,dht_readinto,dht_readinto,function,"(*args, **kwargs)",True,True,0,dht.pyi
dht,DHTBase,measure,DHTBase.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHTBase,__init__,DHTBase.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
dht,DHT22,measure,DHT22.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,temperature,DHT22.temperature,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,humidity,DHT22.humidity,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT22,__init__,DHT22.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
dht,DHT11,measure,DHT11.measure,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,temperature,DHT11.temperature,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,humidity,DHT11.humidity,method,"(self, *args, **kwargs)",True,True,0,dht.pyi
dht,DHT11,__init__,DHT11.__init__,method,"(self, *argv, **kwargs)",False,True,0,dht.pyi
ds18x20,,const,const,function,"(*args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,read_scratch,DS18X20.read_scratch,method,"(self, *args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,read_temp,DS18X20.read_temp,method,"(self, *args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,write_scratch,DS18X20.write_scratch,method,"(self, *args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,convert_temp,DS18X20.convert_temp,method,"(self, *args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,scan,DS18X20.scan,method,"(self, *args, **kwargs)",True,True,0,ds18x20.pyi
ds18x20,DS18X20,__init__,DS18X20.__init__,method,"(self, *argv, **kwargs)",False,True,0,ds18x20.pyi
esp,,gpio_matrix_in,gpio_matrix_in,function,"(*args, **kwargs)",True,True,0,esp.pyi
esp,,gpio_matrix_out,gpio_matrix_out,function,"(*args, **kwargs)",True,True,0,esp.pyi
esp32,,mcu_temperature,mcu_temperature,function,"(*args, **kwargs)",True,True,0,esp32.pyi
esp32,RMT,deinit,RMT.deinit,method,"(self, *args, **kwargs)",True,True,0,esp32.pyi
esp32,PCNT,deinit,PCNT.deinit,method,"(self, *args, **kwargs)",True,True,0,esp32.pyi
esp32,PCNT,init,PCNT.init,method,"(self, *args, **kwargs)",True,True,0,esp32.pyi
esp32,PCNT,start,PCNT.start,method,"(self, *args, **kwargs)",True,True,0,esp32.pyi
esp32,PCNT,stop,PCNT.stop,method,"(self, *args, **kwargs)",True,True,0,esp32.pyi
esp32,PCNT,__init__,PCNT.__init__,method,"(self, id, *args, **kwargs)",True,True,0,esp32.pyi
espnow,ESPNowBase,irq,ESPNowBase.irq,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,mod_peer,ESPNowBase.mod_peer,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,get_peers,ESPNowBase.get_peers,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,stats,ESPNowBase.stats,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,set_pmk,ESPNowBase.set_pmk,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,peer_count,ESPNowBase.peer_count,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,recvinto,ESPNowBase.recvinto,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,send,ESPNowBase.send,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,active,ESPNowBase.active,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,any,ESPNowBase.any,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,get_peer,ESPNowBase.get_peer,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,del_peer,ESPNowBase.del_peer,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,add_peer,ESPNowBase.add_peer,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,config,ESPNowBase.config,method,"(self, *args, **kwargs)",True,True,0,espnow.pyi
espnow,ESPNowBase,__init__,ESPNowBase.__init__,method,"(self, *argv, **kwargs)",False,True,0,espnow.pyi
flashbdev,Partition,readblocks,Partition.readblocks,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,ioctl,Partition.ioctl,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,set_boot,Partition.set_boot,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,writeblocks,Partition.writeblocks,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,info,Partition.info,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,find,Partition.find,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,get_next_update,Partition.get_next_update,method,"(self, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,mark_app_valid_cancel_rollback,Partition.mark_app_valid_cancel_rollback,method,"(cls, *args, **kwargs)",True,True,0,flashbdev.pyi
flashbdev,Partition,__init__,Partition.__init__,method,"(self, *argv, **kwargs)",False,True,0,flashbdev.pyi
framebuf,,FrameBuffer1,FrameBuffer1,function,"(*args, **kwargs)",True,True,0,framebuf.pyi
framebuf,FrameBuffer,fill_rect,FrameBuffer.fill_rect,method,"(self, *args, **kwargs)",True,True,0,framebuf.pyi
gc,,isenabled,isenabled,function,"(*args, **kwargs)",True,True,0,gc.pyi
hashlib,sha1,digest,sha1.digest,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,sha1,update,sha1.update,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,sha256,digest,sha256.digest,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,sha256,update,sha256.update,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,md5,digest,md5.digest,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
hashlib,md5,update,md5.update,method,"(self, *args, **kwargs)",True,True,0,hashlib.pyi
inisetup,,check_bootsec,check_bootsec,function,"(*args, **kwargs)",True,True,0,inisetup.pyi
inisetup,,fs_corrupted,fs_corrupted,function,"(*args, **kwargs)",True,True,0,inisetup.pyi
inisetup,,setup,setup,function,"(*args, **kwargs)",True,True,0,inisetup.pyi
machine,,dht_readinto,dht_readinto,function,"(*args, **kwargs)",True,True,0,machine.pyi
machine,,const,const,function,"(*args, **kwargs)",True,True,0,machine.pyi
machine,Counter,_configure,Counter._configure,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter,_overflow,Counter._overflow,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter,init,Counter.init,method,"(self, src, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,deinit,Counter._PCNT.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,init,Counter._PCNT.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,irq,Counter._PCNT.irq,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,start,Counter._PCNT.start,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,value,Counter._PCNT.value,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,stop,Counter._PCNT.stop,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Counter._PCNT,__init__,Counter._PCNT.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,Counter,__init__,Counter.__init__,method,"(self, id, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder,_overflow,Encoder._overflow,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder,_configure,Encoder._configure,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder,phases,Encoder.phases,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder,init,Encoder.init,method,"(self, phase_a, phase_b, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,deinit,Encoder._PCNT.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,init,Encoder._PCNT.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,irq,Encoder._PCNT.irq,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,start,Encoder._PCNT.start,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,value,Encoder._PCNT.value,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,stop,Encoder._PCNT.stop,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,Encoder._PCNT,__init__,Encoder._PCNT.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,Encoder,__init__,Encoder.__init__,method,"(self, id, *args, **kwargs)",True,True,0,machine.pyi
machine,Pin.board,__init__,Pin.board.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,PWM,duty,PWM.duty,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SDCard,ioctl,SDCard.ioctl,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SDCard,info,SDCard.info,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SDCard,deinit,SDCard.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SDCard,__init__,SDCard.__init__,method,"(self, *argv, **kwargs)",False,True,0,machine.pyi
machine,ADC,deinit,ADC.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, channel, *, **kwargs)",False,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, source, *, **kwargs)",False,True,0,machine.pyi
machine,ADCBlock,connect,ADCBlock.connect,method,"(self, channel, source, *, **kwargs)",False,True,0,machine.pyi
machine,Timer,value,Timer.value,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,deinit,SoftSPI.deinit,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,init,SoftSPI.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,write_readinto,SoftSPI.write_readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,read,SoftSPI.read,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,write,SoftSPI.write,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftSPI,readinto,SoftSPI.readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_mem_into,SoftI2C.readfrom_mem_into,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_into,SoftI2C.readfrom_into,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom_mem,SoftI2C.readfrom_mem,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writeto_mem,SoftI2C.writeto_mem,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,scan,SoftI2C.scan,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writeto,SoftI2C.writeto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,writevto,SoftI2C.writevto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,start,SoftI2C.start,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readfrom,SoftI2C.readfrom,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,readinto,SoftI2C.readinto,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,init,SoftI2C.init,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,stop,SoftI2C.stop,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
machine,SoftI2C,write,SoftI2C.write,method,"(self, *args, **kwargs)",True,True,0,machine.pyi
math,,isclose,isclose,function,"(*args, **kwargs)",True,True,0,math.pyi
math,,factorial,factorial,function,"(*args, **kwargs)",True,True,0,math.pyi
neopixel,,bitstream,bitstream,function,"(*args, **kwargs)",True,True,0,neopixel.pyi
network,,ipconfig,ipconfig,function,"(param, *args, **kwargs)",True,True,0,network.pyi
network,WLAN,ipconfig,WLAN.ipconfig,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,WLAN,config,WLAN.config,method,"(self, *, **kwargs)",False,True,0,network.pyi
network,PPP,active,PPP.active,method,"(self, *args, **kwargs)",True,True,0,network.pyi
network,AbstractNIC,connect,AbstractNIC.connect,method,"(*, **kwargs)",False,True,0,network.pyi
network,AbstractNIC,connect,AbstractNIC.connect,method,"(*, **kwargs)",False,True,0,network.pyi
network,AbstractNIC,config,AbstractNIC.config,method,"(self, *, **kwargs)",False,True,0,network.pyi
ntptime,,time,time,function,"(*args, **kwargs)",True,True,0,ntptime.pyi
ntptime,,settime,settime,function,"(*args, **kwargs)",True,True,0,ntptime.pyi
ntptime,,gmtime,gmtime,function,"(*args, **kwargs)",True,True,0,ntptime.pyi
onewire,OneWire,select_rom,OneWire.select_rom,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,writebit,OneWire.writebit,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,writebyte,OneWire.writebyte,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
onewire,OneWire,_search_rom,OneWire._search_rom,method,"(self, *args, **kwargs)",True,True,0,onewire.pyi
